uri	deptid	photo	type	name	title
http://vivo.ufl.edu/individual/n1014166	34020000;34020102;34010200;34020100;34020101;34010201;34010306;34010305;34010304;34010303;34010302;34010301;34010300;34010206;34010204;34010205;34010202;34010203;34010309;34010308;34000000;34010704;34010100;34010000;34010703;34010702;34010701;34010700;34010310;34010311;34010312;34010313;34010602;34010603;34010600;34010601;34010606;34010604;34010605;34010501;34010500;34010502;34010504;34010400		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Lee, Kyulim	
http://vivo.ufl.edu/individual/n10143	16400100;16409002;16409000;16400900;16400000;16400300;16402000;16409050;16400700;16401100;16407000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#EmeritusProfessor;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Branch, Marc N	Professor
http://vivo.ufl.edu/individual/n10145	28041500;28040200;28042100;28042400;28040102;28040101;28040100;28041900;28040000;28041700;28042300;28042000;28040300;28042200	Francis-Floyd Ruth.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Francis-Floyd, Ruth	Professor
http://vivo.ufl.edu/individual/n1014875361	19020000;19020100;19020200;19029000;19020500		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity;http://vivoweb.org/ontology/core#FacultyMember	Stehle, Richard C	
http://vivo.ufl.edu/individual/n10149	16960300;16940500;16010500;16520300;16560100;16520100;16700000;16520000;16960100;16960000;16010300;16960500;16000000;16019000;16960400;16010100;16010000;16010900;16010700;16527000;16011900;16969000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity;http://vivoweb.org/ontology/core#FacultyMember	Nelson, Kelly N	Applicant
http://vivo.ufl.edu/individual/n10152	16329000;16329050;16320100;16320000;16327000	steve5.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Summers, Stephen J	Professor
http://vivo.ufl.edu/individual/n10155	30020000;30040100;30040000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Manimekalai, Natesan	
http://vivo.ufl.edu/individual/n1015692109			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Jadhao, C	
http://vivo.ufl.edu/individual/n101586	29170300;29170100;29170000;29170500;29170400	Pozzi_002.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Pozzi, Antonio	Associate Professor
http://vivo.ufl.edu/individual/n1016333111	60731000;60733000;60732000;60734000;60730000;60736000;60735000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivoweb.org/ontology/core#Postdoc;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity;http://vivo.ufl.edu/ontology/vivo-ufl/Consultant;http://vivoweb.org/ontology/core#NonFacultyAcademic	Coy, Monique Royer	Post-doctoral Associate
http://vivo.ufl.edu/individual/n1016358344	60101000;60100000;60102000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivoweb.org/ontology/core#Postdoc;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/Consultant;http://vivoweb.org/ontology/core#NonFacultyAcademic	Guo, Yinping	
http://vivo.ufl.edu/individual/n10166	33050100;33050000	Miller.JPG	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Miller, Gloria J T	Curriculum Coordinator/ACCE
http://vivo.ufl.edu/individual/n1016643718	24010300;24010050;24060300;24060206;24060207;24060204;24060205;24060202;24010650;24060201;24030100;24070200;24070300;24010100;24010400;24050101;24070100;24060100;24010500;24030000;24060000;24010600;24020110;24070101;24010700;24050100;24010000;24020000;24060200;24010200;24000000;24030200;24020300;24070401;24070400;24020200;24050000;24020101;24020100;24020103;24070000;24020105;24020104;24020107;24020106;24020109;24020108;24020111		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Silva Neto,Manoel Jorge	
http://vivo.ufl.edu/individual/n10169	60354011		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Fluech, Bryan A	CED & Ext Agt III, Com Dev/Marine Science
http://vivo.ufl.edu/individual/n1017087730	29240101;29240102;29240104;29240105;29240501		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#NonAcademic;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Guo, Yi	
http://vivo.ufl.edu/individual/n101742	52042000;52020000;52020100;52031000;52081000;52020200;52071000;52010300;52040000;52034000;52010200;52080000;52032000;52000000;52090000;52010100;52010000;52060000;52010500;52033000;52072000;52010400;52070000;52030000;52091000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Corwin, James V	
http://vivo.ufl.edu/individual/n10175	24010300;24010050;24060300;24060206;24030000;24060204;24060205;24060202;24060200;24060201;24030100;24070200;24070300;24070000;24010400;24070100;24060100;24010500;24060207;24060000;24010600;24020110;24020111;24010000;24010700;24020107;24020106;24020109;24010650;24020108;24000000;24030200;24070101;24010100;24020300;24070401;24070400;24020200;24050000;24020101;24020100;24020103;24020105;24020104;24050100;24050101;24020000;24010200	friel_big.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Friel, Michael Kendall	Professor and Associate Dn
http://vivo.ufl.edu/individual/n101759	29350300;29350200;29350100;29350000	mitchell.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Mitchell, Christina L	Clinical Asst Professor
http://vivo.ufl.edu/individual/n10177	32080200;32010100;32080300;32010000;32050000;32010300;32061400;32010200;32060400;32040000;32060500;32060501;32061100;32080400;32080500;32010500;32061300;32060000;32061200;32070100;32070000;32080000;32080100;32000000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Aqui, Wilfredo Chiong Jr	Clinical Assistant Professor
http://vivo.ufl.edu/individual/n101772			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivo.ufl.edu/ontology/vivo-ufl/Consultant;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person	Panni,Joana K	
http://vivo.ufl.edu/individual/n10179	60353005		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Scalera, Sally Ann	Extension Agt II
http://vivo.ufl.edu/individual/n1018284044	24010300;24010050;24060300;24060206;24030000;24060204;24060205;24060202;24060200;24060201;24030100;24070200;24070300;24070000;24010400;24070100;24070101;24010500;24060207;24060000;24010600;24020110;24060100;24010700;24020107;24010000;24020109;24010650;24020108;24000000;24030200;24010100;24020300;24070401;24070400;24020200;24050000;24020101;24020100;24020103;24020106;24020105;24020104;24050100;24050101;24020000;24010200;24020111		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Albertus,Mohammad Anwar	
http://vivo.ufl.edu/individual/n1018345356	60352063		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Bactawar, Basil R	CED II, Ag/Nat Res
http://vivo.ufl.edu/individual/n1018499660	18120000;18120100;18070000;18070100		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivoweb.org/ontology/core#FacultyMember;http://vivo.ufl.edu/ontology/vivo-ufl/Consultant;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity;http://xmlns.com/foaf/0.1/Person	Manley, Anne Corinne	
http://vivo.ufl.edu/individual/n1018535782			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Ambrose, Jennifer Leigh	Information Specialist
http://vivo.ufl.edu/individual/n1018564340			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing	Delaney, Joseph	
http://vivo.ufl.edu/individual/n10186	30290200;30290000;30290100		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Schauben, Jay Lawrence	Clinical Professor
http://vivo.ufl.edu/individual/n10190	13040000;13040100;13040200;13040300	remshardt.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Remshardt, Ralf E	Professor
http://vivo.ufl.edu/individual/n10192	19050000;19050100;19050600;19059000;19050200;19050700;19050300	wu.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Wu, Dapeng;Wu, Dapeng Oliver	Associate Professor
http://vivo.ufl.edu/individual/n1019267404			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Friedt,Thomas J	
http://vivo.ufl.edu/individual/n101973	34130100;34130000;34130103;34130104;34130101		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Mchugh, Kevin P	Associate Professor
http://vivo.ufl.edu/individual/n101977	60351007		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Cherry, Whitney E	Extension Agent I, 4-H Youth Development
http://vivo.ufl.edu/individual/n1019886090	26030100;26030800;26030500;26030200;26030900;26030600;26030300;26030700;26030000;26030400		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Vaillancourt, David E	
http://vivo.ufl.edu/individual/n10199			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivo.ufl.edu/ontology/vivo-ufl/Consultant;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person	Hou,Wei	
http://vivo.ufl.edu/individual/n10202	16040000;16040500;16040300;16049000;16040350;16040100;16047000;16049050	mulligan.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Mulligan, Connie J	Professor and Associate Chair
http://vivo.ufl.edu/individual/n102023			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Coker,Neysa Alice	
http://vivo.ufl.edu/individual/n1020266137	16309001		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Britton, Haydee	
http://vivo.ufl.edu/individual/n1020400181	23040200;23040300;23040000;23040400;23010200;23040100		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Sheehan, Matt	Director, Innovation News Center
http://vivo.ufl.edu/individual/n10208	34070300		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#EmeritusFaculty;http://vivoweb.org/ontology/core#EmeritusProfessor;http://www.w3.org/2002/07/owl#Thing	Vierck, Charles J,Jr	
http://vivo.ufl.edu/individual/n102089	33050100;33050000	Bishop.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Bishop, Mark Donald	Instructor
http://vivo.ufl.edu/individual/n10214	60352061		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Saft, Carolyn S	Ext. Agt. II, SRP Ed. Coord/Hort Production
http://vivo.ufl.edu/individual/n10220	60781000;60782000;60780000	brent-sellers.JPG	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Sellers, Brent Alan	
http://vivo.ufl.edu/individual/n10224	29080600;29081800;29080300;29081000;29081700;29080100;29080900;29080000;29080500;29081900;29081200		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Chen, Jing	Assistant Scientist
http://vivo.ufl.edu/individual/n10225	16360100;16369050;16360000;16360400;16367000;16360701;16360700;16360703;16361300;16369004;16360901;16361100;16369000;16369002	saab.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Saab, Tarek	Assistant Professor
http://vivo.ufl.edu/individual/n1022639231			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivo.ufl.edu/ontology/vivo-ufl/Consultant;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person	Wang,Jihua	
http://vivo.ufl.edu/individual/n1022867923	29170300;29170100;29170000;29170500;29170400		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Parvataneni, Hari K	
http://vivo.ufl.edu/individual/n1023	34100300;34100200;34100103;34100102;34100101;34100100;34100000;34100400	Roy Jerrell.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Jerrell, Roy G	Associate Professor
http://vivo.ufl.edu/individual/n1023090454	28040102;28040200;28041500;28042100;28042400;28041900;28040101;28040100;28042000;28040000;28041700;28042300;28040300;28042200		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Stanton, Mary Elizabeth	
http://vivo.ufl.edu/individual/n1023185			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Fok,Wendy W	
http://vivo.ufl.edu/individual/n102319950	16120900;16127000;16120108;16121500;16128000;16120100;16128025;16128005;16128020;16120106;16120000;16123200;16121700;16120104;16120102;16122800;16129003;16129002;16129001;16129000;16129006;16129005;16129004;16120910;16120700;16128030;16121100;16128010;16120500;16128015;16121300;16120300;16129050;16129051		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivoweb.org/ontology/core#Postdoc;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivoweb.org/ontology/core#NonFacultyAcademic	Sullivan,Bradford Thomas	
